ID,Date,Act.High,Act.Low,Act.Avg,Norm.High,Norm.Low,Norm.Avg,Norm.Dept,Precip.Amt,Snow.Amt,Snow.Ground,Heat.Deg.Day,Cool.Deg.Day,ZSCORE.Avg.Temp,Absolute.Dev.Avg.Temp,ZSCORE.Precip.Amt,DAY,MONTH,NMAXTEMPC,NMINTEMPC,NORMAVGTEMPC,NMAXTEMPF,NMINTEMPF,NAVGTEMPF,NPRECIP,NSNOW,RECORDMAXTEMP,RECORDMAXYR,RECORDLOWMAX,RECORDLOMAXYR,RECORDMINTEMP,RMXYR,RECORDHIGHMIN,RHIMNYR,MAXPRECIP,MXPRCPYR,MAXSNOW,MXSNYR
860,2014-04-23,16,9,12,21,10,15,-3,0,0,0,6,0,-0.523299716,3,-0.27506439,23,4,21,9,15,69,49,59,0.1,0,95,1960,43,1883,33,1933,68,1977,1.38,1921,T,1986
861,2014-04-24,19,7,13,21,10,15,-2,0,0,0,5,0,-0.307664532,3,-0.27506439,24,4,21,10,16,69,50,60,0.1,0,94,1960,45,1956,34,1930,65,1957,1.23,1977,T,2011
862,2014-04-25,21,9,15,21,10,15,0,0.99,0,0,3,0,0.080275704,1,0.677441202,25,4,21,10,16,70,50,60,0.1,0,93,1960,42,1876,32,1883,66,1960,1.5,1889,T,1919
863,2014-04-26,26,10,18,21,10,16,2,0.05,0,0,0,0,0.787726361,-2,-0.291156875,26,4,21,10,16,70,50,60,0.1,0,94,1915,48,1893,34,1883,65,1881,3.21,1889,,
864,2014-04-27,21,10,16,21,10,16,0,0,0,0,2,0,0.437867253,0,-0.3425375,27,4,21,11,16,70,51,61,0.1,0,95,1915,45,1928,38,1933,66,2011,1.64,1954,,
865,2014-04-28,17,10,14,21,10,16,-2,0.28,0,0,4,0,0.100540058,2,-0.074306837,28,4,22,11,16,71,51,61,0.11,0,92,1957,43,1898,33,1898,66,1990,1.4,1923,0.5,1898
866,2014-04-29,11,7,9,22,11,16,-7,3.07,0,0,9,0,-1.10112794,7,2.115272686,29,4,22,11,16,71,51,61,0.11,0,91,1974,45,1874,30,1874,68,1956,2.05,1880,,
867,2014-04-30,19,11,15,22,11,16,-1,6.86,0,0,3,0,0.602116092,2,3.263282277,30,4,22,11,17,71,52,62,0.1,0,92,1942,47,1912,34,1874,67,1983,2.7,2014,T,2015
869,2014-05-01,25,14,20,22,11,16,4,0.41,0,0,0,2,1.850872762,-3,-0.200157902,1,5,22,11,17,71,52,62,0.11,0,96,1942,51,1963,34,1876,66,1983,1.42,1976,T,1963
870,2014-05-02,22,13,18,22,11,17,1,0,0,0,0,0,1.138807488,-1,-0.4203674,2,5,22,11,17,72,52,62,0.12,0,89,1930,51,1877,35,1945,71,2010,1.36,1949,,
871,2014-05-03,23,14,18,22,11,17,1,0,0,0,0,0,1.043122354,-1,-0.4203674,3,5,22,11,17,72,52,62,0.12,0,91,1965,51,1897,36,1909,70,2010,2.41,1936,,
872,2014-05-04,27,13,20,22,12,17,3,0,0,0,0,2,1.500823249,-3,-0.4203674,4,5,22,12,17,72,53,63,0.12,0,93,1928,48,1874,39,1986,68,1942,1.77,1922,,
873,2014-05-05,19,10,14,22,12,17,-3,0.97,0,0,4,0,-0.485560463,3,0.066322715,5,5,23,12,17,73,53,63,0.12,0,94,1928,46,1917,39,1926,66,1887,3.24,1953,T,1993
874,2014-05-06,23,12,18,23,12,17,1,0,0,0,0,0,0.741184901,-1,-0.458131366,6,5,23,12,17,73,53,63,0.12,0,93,1950,50,1908,37,1911,67,1949,1.27,1912,,
875,2014-05-07,18,13,16,23,12,17,-1,0.36,0,0,2,0,0.087198224,2,-0.274605279,7,5,23,12,18,73,54,64,0.12,0,95,1930,50,1958,38,1970,67,2000,2.35,1886,,
876,2014-05-08,31,15,23,23,12,18,5,0,0,0,0,5,1.922202181,-5,-0.469976624,8,5,23,12,18,73,54,64,0.13,0,92,1936,51,1917,39,1974,69,2000,2.14,1886,,
877,2014-05-09,24,16,20,23,12,18,2,0,0,0,0,2,0.910171211,-2,-0.469976624,9,5,23,12,18,74,54,64,0.12,0,96,1963,52,1877,34,1947,70,2000,2.22,2008,T,1923
878,2014-05-10,26,19,22,23,13,18,4,0.41,0,0,0,4,1.291517719,-4,-0.226081813,10,5,23,13,18,74,55,65,0.13,0,95,1963,53,1919,35,1947,69,2015,1.38,1990,T,1906
879,2014-05-11,27,17,22,23,13,18,4,0,0,0,0,4,1.154212808,-4,-0.446011048,11,5,23,13,18,74,55,65,0.13,0,94,1911,53,1924,33,1906,71,2015,2.63,2008,,
880,2014-05-12,30,17,24,23,13,18,6,0.2,0,0,0,6,1.429719281,-6,-0.346032788,12,5,23,13,18,74,55,65,0.13,0,93,1914,50,1882,37,1913,71,2015,2.11,1932,,
881,2014-05-13,33,17,25,24,13,18,7,0,0,0,0,7,1.432962988,-6,-0.442693603,13,5,24,13,19,75,56,66,0.13,0,95,1881,50,1882,39,1878,76,1881,2.81,1897,,
882,2014-05-14,19,16,18,24,13,18,0,0,0,0,0,0,-0.472021028,1,-0.350953909,14,5,24,13,19,75,56,66,0.13,0,93,1956,50,1878,41,1928,70,2004,1.33,1905,T,2010
883,2014-05-15,27,19,23,24,13,19,4,1.02,0,0,0,5,0.944856403,-4,2.26252558,15,5,24,13,19,75,56,66,0.14,0,94,1962,54,1878,40,1939,68,1983,1.28,1949,,
884,2014-05-16,22,13,18,24,14,19,-1,5.72,0,0,0,0,-0.613716117,1,3.511346539,16,5,24,13,19,75,56,66,0.13,0,93,1911,55,1895,38,1920,71,1976,2.25,2014,T,1988
885,2014-05-17,21,11,16,24,14,19,-3,0,0,0,2,0,-1.159374373,3,-0.395208609,17,5,24,14,19,76,57,67,0.13,0,92,1974,53,2003,40,1956,70,2015,1.24,1947,,
886,2014-05-18,21,12,16,24,14,19,-3,0,0,0,2,0,-1.08012345,3,-0.395208609,18,5,24,14,19,76,57,67,0.14,0,96,1877,55,2003,40,1973,72,2015,1.38,1936,,
887,2014-05-19,23,9,16,24,14,19,-3,0,0,0,2,0,-0.965535118,3,-0.395208609,19,5,24,14,19,76,57,67,0.13,0,96,1997,55,1981,43,1976,72,2015,3.15,1900,,
888,2014-05-20,25,13,19,25,14,19,0,0,0,0,0,1,-0.229508452,0,-0.350349834,20,5,24,14,19,76,58,67,0.13,0,96,1996,55,1954,42,2002,70,1998,2.63,2005,,
889,2014-05-21,27,17,22,25,14,20,2,0.41,0,0,0,4,0.623609564,-2,-0.089914314,21,5,25,14,20,77,58,68,0.14,0,95,1934,52,1895,41,1907,71,1996,1.79,1909,,
890,2014-05-22,32,18,25,25,15,20,5,0,0,0,0,7,1.355106772,-5,-0.35269836,22,5,25,14,20,77,58,68,0.13,0,96,1941,54,1909,39,1907,71,1959,2.2,1975,,
891,2014-05-23,27,16,22,25,15,20,2,0,0,0,0,4,0.457737708,-2,-0.35269836,23,5,25,15,20,77,59,68,0.14,0,97,1925,57,2003,45,1961,74,2004,2.34,1913,,
892,2014-05-24,26,14,20,25,15,20,0,0,0,0,0,2,-0.166450076,1,-0.35269836,24,5,26,15,21,78,59,69,0.13,0,92,1964,57,1877,41,1905,72,2004,1.97,1897,,
893,2014-05-25,29,16,22,25,15,20,2,0,0,0,0,4,0.457737708,-1,-0.332713632,25,5,26,15,21,78,59,69,0.14,0,94,1880,54,1925,42,1877,71,2012,2.17,1997,,
894,2014-05-26,31,18,24,26,15,21,3,0,0,0,0,6,1.00722031,-3,-0.332713632,26,5,26,16,21,78,60,69,0.13,0,96,1880,54,1992,42,1899,74,1991,1.65,2009,,
895,2014-05-27,33,21,27,26,16,21,6,2.31,0,0,0,9,1.702328186,-6,1.088927759,27,5,26,16,21,78,60,69,0.13,0,95,1965,57,1996,42,1915,75,2015,1.5,1885,,
896,2014-05-28,31,17,24,26,16,21,3,0.08,0,0,0,6,0.906652275,-3,-0.361041353,28,5,26,16,21,79,60,70,0.13,0,97,1941,58,1968,42,1961,75,1991,1.56,1982,,
897,2014-05-29,17,14,16,26,16,21,-5,0.74,0,0,2,0,-1.268987249,5,0.035730298,29,5,26,16,21,79,61,70,0.13,0,97,1991,58,1893,41,1894,74,2015,1.38,1990,,
898,2014-05-30,24,15,20,26,16,21,-1,0,0,0,0,2,-0.12881808,1,-0.401727635,30,5,26,16,21,79,61,70,0.13,0,98,1991,57,1915,44,1884,74,1991,1.68,1948,,
899,2014-05-31,27,16,22,26,16,21,1,0,0,0,0,4,0.354307816,0,-0.386390096,31,5,27,16,22,80,61,71,0.13,0,99,1991,58,1953,44,1938,78,1991,2.25,1889,,
900,2014-06-01,25,15,20,27,17,22,-2,0,0,0,0,2,-0.299572345,2,-0.386390096,1,6,27,17,22,80,62,71,0.13,,98,2011,54,1907,45,1938,76,2011,2.49,2015,,
901,2014-06-02,28,14,21,27,17,22,-1,0,0,0,0,3,-0.10966992,1,-0.386390096,2,6,27,17,22,80,62,71,0.12,,97,1925,53,1907,43,1897,78,1895,3.48,1900,,
902,2014-06-03,30,19,24,27,17,22,2,0.03,0,0,0,6,0.783724765,-2,-0.340982297,3,6,27,17,22,81,63,72,0.13,,99,1925,58,1997,45,1910,75,1895,1.97,1963,,
903,2014-06-04,32,21,26,27,17,22,4,1.04,0,0,0,8,1.31207649,-4,1.145841864,4,6,27,17,22,81,63,72,0.12,,99,1925,60,2003,46,1929,73,1989,1.49,2008,,
904,2014-06-05,28,19,24,27,17,22,2,0.03,0,0,0,6,0.542761729,-2,-0.392172012,5,6,27,17,22,81,63,72,0.13,,100,1925,57,1926,48,1926,76,1943,1.58,1957,,
905,2014-06-06,27,17,22,28,18,22,0,0,0,0,0,4,-0.097403826,1,-0.438859157,6,6,28,18,23,82,64,73,0.12,,97,1925,52,1894,46,1945,75,1981,1.61,1877,,
906,2014-06-07,30,18,24,28,18,23,1,0,0,0,0,6,0.577135601,-1,-0.438859157,7,6,28,18,23,82,64,73,0.13,,98,2008,56,1891,47,1894,74,2008,3.47,1947,,
907,2014-06-08,29,19,24,28,18,23,1,0.61,0,0,0,6,0.490775117,-1,0.447033316,8,6,28,18,23,82,64,73,0.12,,99,2011,60,1897,49,1977,77,1999,2.84,1900,,
908,2014-06-09,29,21,25,28,18,23,2,0.53,0,0,0,7,0.769037803,-2,0.269464268,9,6,28,18,23,82,65,74,0.13,,102,2011,59,1955,45,1913,79,2011,2.19,1990,,
909,2014-06-10,31,23,27,28,18,23,4,1.98,0,0,0,9,1.327363715,-4,1.977845681,10,6,28,18,23,83,65,74,0.12,,100,1964,59,1904,46,1913,75,2005,2.77,2013,,
910,2014-06-11,31,22,26,28,18,23,3,2.03,0,0,0,8,1.042212501,-3,2.204386214,11,6,28,18,23,83,65,74,0.13,,101,1911,57,1907,45,1913,74,2011,2.08,1884,,
911,2014-06-12,27,22,24,29,19,24,0,0.23,0,0,0,6,0.347404167,0,-0.357928278,12,6,28,19,24,83,66,75,0.13,,95,2002,62,1907,50,1907,77,2015,2.23,1968,,
912,2014-06-13,28,22,25,29,19,24,1,0.56,0,0,0,7,0.646755505,-1,0.129712149,13,6,29,19,24,84,66,75,0.12,,96,1954,59,1907,51,1887,75,2015,2.04,1939,,
913,2014-06-14,26,19,22,29,19,24,-2,0,0,0,0,4,-0.875040452,2,-0.671451122,14,6,29,19,24,84,66,75,0.13,,98,1994,62,1933,49,1933,78,2015,2.69,1917,,
914,2014-06-15,29,16,22,29,19,24,-2,0,0,0,0,4,-0.875040452,2,-0.671451122,15,6,29,19,24,84,66,75,0.13,,101,1994,65,1961,47,1933,78,2015,2.28,1880,,
915,2014-06-16,32,20,26,29,19,24,2,0,0,0,0,8,1.056147317,-2,-0.671451122,16,6,29,19,24,85,67,76,0.13,,99,1994,60,1965,50,1917,80,1981,1.64,2001,,
916,2014-06-17,36,23,30,29,19,24,6,0,0,0,0,12,2.484045134,-6,-0.671451122,17,6,29,19,24,85,67,76,0.13,,97,2014,63,1900,50,1926,76,1952,2.22,1878,,
917,2014-06-18,35,25,30,29,20,25,5,0,0,0,0,12,1.944076291,-6,-0.667264435,18,6,29,19,24,85,67,76,0.12,,97,1944,69,1947,51,1965,77,2014,1.87,1878,,
918,2014-06-19,31,23,27,30,20,25,2,0,0,0,0,9,0.708357192,-2,-0.575937817,19,6,29,20,25,85,68,77,0.13,,99,1994,70,1932,51,1909,75,2011,2.01,1944,,
919,2014-06-20,31,21,26,30,20,25,1,0,0,0,0,8,0.263916163,-1,-0.572063909,20,6,30,20,25,86,68,77,0.12,,99,1931,65,1999,54,1926,77,1975,2.37,2015,,
920,2014-06-21,24,21,22,30,20,25,-3,0,0,0,0,4,-1.319580817,3,-0.572063909,21,6,30,20,25,86,68,77,0.13,,99,2012,69,1918,51,1940,78,2012,6.11,1972,,
921,2014-06-22,28,20,24,30,20,25,-1,0.23,0,0,0,6,-0.527832327,1,-0.264586844,22,6,30,20,25,86,68,77,0.12,,101,1988,67,1972,51,1992,78,2015,4.16,1886,,
922,2014-06-23,29,20,24,30,20,25,-1,0,0,0,0,6,-0.527832327,2,-0.536582843,23,6,30,21,26,86,69,78,0.13,,98,1988,64,1972,51,1918,78,1988,1.34,1989,,
923,2014-06-24,31,21,26,30,20,25,1,0,0,0,0,8,0.237170825,0,-0.482079876,24,6,31,21,26,87,69,78,0.12,,100,2010,60,1936,46,1902,78,2010,1.66,1886,,
924,2014-06-25,32,24,28,30,21,26,2,1.14,0,0,0,10,0.979060038,-2,1.490267125,25,6,31,21,26,87,69,78,0.13,,100,1997,68,1896,53,1902,76,2010,5.19,2006,,
925,2014-06-26,32,23,28,31,21,26,2,0,0,0,0,10,0.899799174,-2,-0.454078931,26,6,31,21,26,87,69,78,0.13,,101,1952,67,1918,56,1979,77,1952,4.22,2006,,
926,2014-06-27,31,22,26,31,21,26,0,0,0,0,0,8,0.101343565,0,-0.404321342,27,6,31,21,26,87,69,78,0.12,,99,2010,66,1893,57,1927,80,1952,2.75,2015,,
927,2014-06-28,31,21,26,31,21,26,0,0,0,0,0,8,0.07621764,0,-0.308464354,28,6,31,21,26,87,70,79,0.13,,100,1969,66,1974,54,1927,79,1959,2.95,1914,,
928,2014-06-29,31,21,26,31,21,26,0,0,0,0,0,8,-0.027727393,0,-0.308464354,29,6,31,21,26,88,70,79,0.12,,104,2012,64,1888,54,1888,81,1959,2.05,1963,,
929,2014-06-30,32,22,27,31,21,26,1,0,0,0,0,9,0.281505387,-1,-0.308464354,30,6,31,21,26,88,70,79,0.13,,100,1959,70,1902,50,1919,82,1991,1.65,1921,,
931,2014-07-01,34,24,29,31,21,26,3,0,0,0,0,11,1.076392442,-3,-0.308464354,1,7,31,21,26,88,70,79,0.13,,102,1901,70,1936,54,1988,79,1977,2.05,1884,,
932,2014-07-02,37,25,31,31,21,26,5,0.1,0,0,0,13,1.843753044,-5,0.006779411,2,7,31,21,26,88,70,79,0.13,,101,1898,68,1886,55,1940,79,2012,2.88,1920,,
933,2014-07-03,33,24,28,31,21,26,2,0.91,0,0,0,10,0.666797887,-2,2.087858042,3,7,31,21,26,88,70,79,0.12,,101,1966,67,1933,53,1918,79,2002,1.72,1978,,
934,2014-07-04,28,20,24,31,21,26,-2,0.41,0,0,0,6,-1.019506714,3,0.617918859,4,7,31,22,27,88,71,80,0.13,,100,1919,68,1941,52,1933,80,2002,2.18,2004,,
935,2014-07-05,30,18,24,31,22,26,-2,0,0,0,0,6,-0.92966968,3,-0.513093338,5,7,31,22,27,88,71,80,0.11,,102,1999,71,1882,53,1909,81,1999,3.68,1905,,
936,2014-07-06,32,18,25,31,22,26,-1,0,0,0,0,7,-0.667423812,2,-0.513093338,6,7,31,22,27,88,71,80,0.13,,103,1999,70,1909,57,1979,83,1999,1.26,1971,,
937,2014-07-07,34,23,28,31,22,26,2,0,0,0,0,10,0.658869127,-1,-0.4671114,7,7,32,22,27,89,71,80,0.12,,105,2012,74,1948,56,1906,82,2012,0.93,1958,,
938,2014-07-08,36,22,29,31,22,27,2,1.93,0,0,0,11,1.018350154,-2,2.818356603,8,7,32,22,27,89,71,80,0.12,,102,2012,62,1891,54,1892,80,2010,2.16,1958,,
939,2014-07-09,32,23,28,31,22,27,1,0.05,0,0,0,10,0.442378712,-1,-0.437987044,9,7,32,22,27,89,71,80,0.13,,104,1936,72,1883,55,1891,82,1981,4.69,1970,,
940,2014-07-10,31,21,26,31,22,27,-1,3.33,0,0,0,8,-0.509175077,1,3.013020599,10,7,32,22,27,89,71,80,0.11,,105,1936,74,1890,54,1894,81,1993,2.98,1888,,
941,2014-07-11,32,21,26,32,22,27,-1,0,0,0,0,8,-0.442378712,1,-0.469172342,11,7,32,22,27,89,71,80,0.12,,99,1988,68,1895,54,1898,79,1989,1.79,1906,,
942,2014-07-12,32,23,28,32,22,27,1,0,0,0,0,10,0.509175077,-1,-0.469172342,12,7,32,22,27,89,71,80,0.13,,99,1908,73,1898,53,1895,77,2011,2.93,1903,,
943,2014-07-13,34,24,29,32,22,27,2,0.13,0,0,0,11,0.896802832,-2,-0.3436502,13,7,32,22,27,89,71,80,0.12,,100,1954,70,1990,56,1888,78,1993,3.37,1922,,
944,2014-07-14,34,24,29,32,22,27,2,0.41,0,0,0,11,0.788810638,-2,-0.079070478,14,7,32,22,27,89,71,80,0.13,,100,1954,72,1963,55,1904,77,1994,2.93,1912,,
945,2014-07-15,32,22,27,32,22,27,0,4.34,0,0,0,9,-0.197202659,0,2.623956463,15,7,32,22,27,89,71,80,0.13,,100,1988,68,1926,56,1895,79,1995,1.82,1921,,
946,2014-07-16,28,22,25,32,22,27,-2,0,0,0,0,7,-1.032795559,2,-0.56952953,16,7,32,22,27,89,71,80,0.12,,104,1988,75,1962,56,1930,84,1983,0.81,1899,,
947,2014-07-17,28,19,24,32,22,27,-3,0,0,0,0,6,-1.392621248,3,-0.56305689,17,7,32,22,27,89,71,80,0.12,,102,1980,72,1945,56,1929,80,2013,2.05,1945,,
948,2014-07-18,30,20,25,31,22,27,-2,0,0,0,0,7,-0.762974825,2,-0.513497423,18,7,32,22,27,89,71,80,0.13,,103,1887,72,1939,55,1892,80,2013,2.47,1919,,
949,2014-07-19,29,23,26,31,22,27,-1,0,0,0,0,8,-0.332454983,1,-0.489952343,19,7,32,22,27,89,71,80,0.11,,102,1930,76,1929,56,1911,81,2013,1.51,1922,,
950,2014-07-20,29,23,26,31,22,27,-1,0,0,0,0,8,-0.439748787,1,-0.489952343,20,7,32,22,27,89,71,80,0.12,,106,1930,72,1875,53,1890,82,2015,1.45,1969,,
951,2014-07-21,30,23,26,31,22,27,-1,0,0,0,0,8,-0.496138938,1,-0.489952343,21,7,32,22,27,89,71,80,0.11,,104,1926,71,2012,56,1909,82,1987,2.56,1911,,
952,2014-07-22,31,23,27,31,22,27,0,0,0,0,0,9,0.168815662,0,-0.489952343,22,7,32,22,27,89,71,80,0.11,,103,1926,70,1905,53,1890,83,2011,4.35,1969,,
953,2014-07-23,34,24,29,31,22,27,2,0,0,0,0,11,1.434933127,-2,-0.407514161,23,7,31,22,27,88,71,80,0.12,,102,2011,69,1894,56,1890,84,2011,2.6,1940,,
954,2014-07-24,28,22,25,31,22,27,-2,0.03,0,0,0,7,-0.959762616,2,-0.384173053,24,7,31,22,27,88,71,80,0.12,,101,2010,69,1997,57,1947,84,2011,2.2,1904,,
955,2014-07-25,29,18,24,31,22,27,-3,0,0,0,0,6,-1.392286443,3,-0.293495416,25,7,31,22,27,88,71,80,0.11,,100,1930,70,1904,58,1915,79,1965,3.27,1917,,
956,2014-07-26,31,22,26,31,22,27,-1,0,0,0,0,8,-0.23204774,1,-0.293495416,26,7,31,22,27,88,71,80,0.12,,103,1930,71,2002,54,1920,79,1987,3.25,1886,,
957,2014-07-27,31,23,27,31,22,26,1,0.25,0,0,0,9,0.397733693,0,-0.084538859,27,7,31,22,27,88,71,80,0.11,,100,1940,74,1901,55,1920,81,1930,2.32,1873,,
958,2014-07-28,30,22,26,31,22,26,0,0,0,0,0,8,-0.088561489,1,-0.300961674,28,7,31,22,27,88,71,80,0.12,,100,1997,74,1984,56,1920,80,1949,2.9,1951,,
959,2014-07-29,26,18,22,31,22,26,-4,0,0,0,0,4,-2.245365598,5,-0.275672357,29,7,31,22,27,88,71,80,0.11,,104,2011,68,2001,58,1920,80,2011,2.34,1877,,
960,2014-07-30,27,16,22,31,22,26,-4,0,0,0,0,4,-1.812838927,5,-0.289580168,30,7,31,22,27,88,71,80,0.12,,99,1953,68,1972,56,1914,81,2011,4.25,1878,,
961,2014-07-31,32,19,26,31,22,26,0,0,0,0,0,8,0.325395687,1,-0.289580168,31,7,31,22,27,88,71,80,0.12,,103,1954,70,1918,52,1895,80,2011,3.18,1889,,
962,2014-08-01,27,20,24,31,22,26,-2,0.28,0,0,0,6,-0.759256602,3,2.611397393,1,8,31,22,27,88,71,80,0.11,,100,2011,66,1903,54,1895,79,2006,2.84,1948,,
963,2014-08-02,29,20,24,31,22,26,-2,0.15,0,0,0,6,-0.710284805,3,1.062592539,2,8,31,22,27,88,71,80,0.1,,100,2002,66,1875,55,1895,80,2006,6.14,1944,,
964,2014-08-03,29,21,25,31,22,26,-1,1.14,0,0,0,7,-0.142636394,2,3.422001705,3,8,31,22,27,88,71,80,0.11,,101,2006,70,1927,56,1920,81,2006,1.62,1971,,
965,2014-08-04,32,21,26,31,22,26,0,0,0,0,0,8,0.392250082,1,-0.415128076,4,8,31,22,27,88,71,80,0.11,,102,1930,73,1912,54,1912,79,2012,1.33,1974,,
966,2014-08-05,33,21,27,31,22,26,1,0.97,0,0,0,9,0.87038828,0,2.137035965,5,8,31,22,27,88,71,80,0.1,,102,1930,69,1925,54,1912,80,1989,2.15,1878,,
967,2014-08-06,29,21,25,31,22,26,-1,0,0,0,0,7,-0.107565087,2,-0.513763122,6,8,31,22,27,88,71,80,0.11,,106,1918,74,2013,53,1912,78,2012,2.59,1946,,
968,2014-08-07,31,22,26,31,22,26,0,0,0,0,0,8,0.641688948,0,-0.513763122,7,8,31,22,26,87,71,79,0.1,,104,1918,70,1935,58,2004,78,2007,1.85,1885,,
969,2014-08-08,29,21,25,31,21,26,-1,0,0,0,0,7,0,1,-0.506904204,8,8,31,22,26,87,71,79,0.11,,102,2007,72,1942,54,1903,80,2007,4.03,1942,,
970,2014-08-09,31,22,26,31,21,26,0,0,0,0,0,8,0.558324238,0,-0.506904204,9,8,31,22,26,87,71,79,0.1,,102,1930,70,1908,57,1989,80,1980,2.71,1905,,
971,2014-08-10,31,22,26,31,21,26,0,0,0,0,0,8,0.558324238,0,-0.506904204,10,8,31,22,26,87,71,79,0.09,,98,2010,71,1962,55,1919,78,1980,1.64,1878,,
972,2014-08-11,29,21,25,31,21,26,-1,0.08,0,0,0,7,0,1,-0.257638218,11,8,31,21,26,87,70,79,0.09,,101,1900,69,1989,56,1879,80,2010,5.97,1928,,
973,2014-08-12,26,23,24,31,21,26,-2,4.06,0,0,0,6,-0.594695033,2,3.396468583,12,8,31,21,26,87,70,79,0.09,,99,1926,66,1913,55,1889,78,2005,5.44,1955,,
974,2014-08-13,30,21,26,31,21,26,0,0,0,0,0,8,0.695589377,0,-0.418450943,13,8,31,21,26,87,70,79,0.09,,101,1881,70,1919,55,1930,79,1995,1.73,1896,,
975,2014-08-14,29,18,24,31,21,26,-2,0,0,0,0,6,-1.317865608,2,-0.418450943,14,8,31,21,26,87,70,79,0.09,,100,1943,67,1903,55,1941,80,2002,2.52,1927,,
976,2014-08-15,28,17,22,30,21,26,-4,0,0,0,0,4,-2.393172106,4,-0.418450943,15,8,31,21,26,87,70,79,0.1,,103,1988,67,1899,51,1963,78,2005,1.15,1941,,
977,2014-08-16,29,18,24,30,21,26,-2,0,0,0,0,6,-0.797724035,2,-0.398831867,16,8,31,21,26,87,70,79,0.09,,102,1997,66,1883,54,1921,78,1997,1.97,1872,,
978,2014-08-17,31,22,26,30,21,26,0,0.03,0,0,0,8,0.695589377,0,-0.362409076,17,8,31,21,26,87,70,79,0.09,,105,1997,69,1923,51,1902,80,1995,2.39,1879,,
979,2014-08-18,29,22,26,30,21,26,0,0,0,0,0,8,0.632455532,0,-0.323887765,18,8,31,21,26,87,70,79,0.09,,98,2002,68,1918,54,1902,79,2002,1.67,1875,,
980,2014-08-19,30,23,26,30,21,26,0,0,0,0,0,8,0.632455532,0,-0.323887765,19,8,30,21,26,86,70,78,0.09,,98,2002,67,1957,53,1924,78,2002,3.74,1950,,
981,2014-08-20,32,22,27,30,21,26,1,0.66,0,0,0,9,1.423024947,-1,0.322571702,20,8,30,21,26,86,70,78,0.09,,101,1983,67,1926,50,1896,78,2002,4.83,1963,,
982,2014-08-21,32,22,27,30,21,25,2,0.03,0,0,0,9,1.238986569,-1,-0.280748935,21,8,30,21,26,86,69,78,0.09,,100,1874,65,1926,53,1908,76,2011,2.12,1906,,
983,2014-08-22,29,23,26,30,21,25,1,0,0,0,0,8,0.495594628,0,-0.309396786,22,8,30,21,26,86,69,78,0.09,,99,1983,69,1931,51,1923,79,1959,1.41,1955,,
984,2014-08-23,24,22,23,30,21,25,-2,0.53,0,0,0,5,-1.492965964,3,0.163407494,23,8,30,21,26,86,69,78,0.09,,98,1936,65,1931,52,1925,78,2002,6.39,1933,,
985,2014-08-24,28,20,24,30,21,25,-1,0,0,0,0,6,-0.717594961,2,-0.344049373,24,8,30,21,26,86,69,78,0.09,,98,1968,64,1875,49,1890,77,1968,3.47,1967,,
986,2014-08-25,29,19,24,30,20,25,-1,0,0,0,0,6,-0.627895591,2,-0.344049373,25,8,30,21,26,86,69,78,0.09,,97,1998,65,1940,54,1942,77,1978,3.92,1905,,
987,2014-08-26,32,19,26,30,20,25,1,0,0,0,0,8,0.661437828,-1,-0.338382024,26,8,29,21,25,85,69,77,0.09,,97,1948,61,1908,51,1942,77,1993,2.03,1999,,
988,2014-08-27,32,21,26,30,20,25,1,0,0,0,0,8,0.575649676,-1,-0.397879384,27,8,29,20,25,85,68,77,0.09,,100,1987,63,1908,51,1885,79,1959,3.79,1971,,
989,2014-08-28,30,22,26,29,20,25,1,0,0,0,0,8,0.575649676,-1,-0.397879384,28,8,29,20,25,85,68,77,0.08,,99,1948,64,1915,50,1874,78,2006,3.09,1914,,
990,2014-08-29,29,18,24,29,20,25,-1,0,0,0,0,6,-0.752772653,1,-0.397879384,29,8,29,20,25,85,68,77,0.09,,98,1973,64,1891,49,1986,77,1993,2.84,1875,,
991,2014-08-30,30,21,26,29,20,25,1,0,0,0,0,8,0.483045892,-1,-0.397879384,30,8,29,20,25,85,68,77,0.09,,99,1953,62,1911,50,1986,76,1991,2.01,1978,,
992,2014-08-31,36,25,30,29,20,24,6,0.69,0,0,0,12,2.535990931,-6,2.159729382,31,8,29,20,24,84,68,76,0.09,,100,1953,63,1911,49,1934,78,1980,1.98,1940,,
993,2014-09-01,35,24,30,29,20,24,6,0.05,0,0,0,12,1.985668718,-6,-0.311328475,1,9,29,19,24,84,67,76,0.1,,99,1980,61,1893,50,1890,77,1980,2.82,1952,,
994,2014-09-02,35,25,30,29,19,24,6,0.2,0,0,0,12,1.647647896,-6,0.217866556,2,9,29,19,24,84,67,76,0.11,,101,1980,64,1935,50,1895,78,1980,5.16,1922,,
995,2014-09-03,32,25,28,29,19,24,4,0,0,0,0,10,0.67739204,-4,-0.560228288,3,9,29,19,24,84,67,76,0.12,,98,1953,68,1926,48,1909,79,1993,1.67,1974,,
996,2014-09-04,33,23,28,29,19,24,4,0,0,0,0,10,0.639092183,-4,-0.463952748,4,9,29,19,24,84,67,76,0.11,,95,2008,67,1926,49,1908,76,2012,4.49,1939,,
997,2014-09-05,34,24,29,28,19,24,5,0,0,0,0,11,0.980196059,-5,-0.452922215,5,9,28,19,24,83,66,75,0.11,,97,1881,63,1928,50,1902,78,2012,4.45,1935,,
